analysis,fold,selected_model,inner_ap,inner_roc_auc,inner_max_f1,inner_max_f1_threshold,outer_accuracy,outer_average_precision,outer_roc_auc,outer_precision,outer_recall,outer_f1,outer_lift_at_10_percent
main_retrospective,1,Histogram Gradient Boosting,0.7279931641935831,0.9326684026156081,0.741266088783335,0.8036948742261925,0.9876820908311911,0.7307312566657257,0.9366202557104998,0.9319371727748691,0.6357142857142857,0.7558386411889597,7.81807892321811
main_retrospective,2,Histogram Gradient Boosting,0.7283851766061754,0.9350193528771877,0.7363420427548611,0.807484332371167,0.987146529562982,0.7423820702652676,0.9315923637840737,0.9081632653061225,0.6357142857142857,0.7478991596638656,7.81807892321811
main_retrospective,3,Histogram Gradient Boosting,0.7185061991150772,0.9273879762907151,0.7265996827070792,0.7877852344610322,0.9884318766066839,0.7634388023493092,0.9498322928591176,0.9156626506024096,0.6773618538324421,0.7786885245901639,8.303037936996875
main_retrospective,4,Histogram Gradient Boosting,0.7303761852095264,0.9339704842615362,0.7451596023019742,0.7883153115022278,0.9878956670772856,0.7392061776949578,0.9390559801856804,0.9282051282051282,0.6464285714285715,0.7621052631578947,7.960448531661059
main_retrospective,5,Histogram Gradient Boosting,0.7252470296609833,0.9321213573616444,0.7363494539776727,0.7814392710798802,0.9860211022441219,0.7241241512050904,0.9316993125724697,0.8655256723716381,0.6321428571428571,0.7306501547987616,7.906902913735086
